img1,img2,label
/Extracted_Faces/296/3.jpg,/Extracted_Faces/296/0.jpg,1
/Extracted_Faces/296/3.jpg,/Extracted_Faces/296/2.jpg,1
/Extracted_Faces/296/3.jpg,/Extracted_Faces/296/4.jpg,1
/Extracted_Faces/940/0.jpg,/Extracted_Faces/940/1.jpg,1
/Extracted_Faces/801/0.jpg,/Extracted_Faces/801/1.jpg,1
/Extracted_Faces/102/0.jpg,/Extracted_Faces/102/1.jpg,1
/Extracted_Faces/1639/3.jpg,/Extracted_Faces/1639/0.jpg,1
/Extracted_Faces/1639/3.jpg,/Extracted_Faces/1639/2.jpg,1
/Extracted_Faces/1639/3.jpg,/Extracted_Faces/1639/1.jpg,1
/Extracted_Faces/244/3.jpg,/Extracted_Faces/244/0.jpg,1
/Extracted_Faces/244/3.jpg,/Extracted_Faces/244/2.jpg,1
/Extracted_Faces/244/3.jpg,/Extracted_Faces/244/1.jpg,1
/Extracted_Faces/480/0.jpg,/Extracted_Faces/480/2.jpg,1
/Extracted_Faces/480/0.jpg,/Extracted_Faces/480/1.jpg,1
/Extracted_Faces/480/2.jpg,/Extracted_Faces/480/1.jpg,1
/Extracted_Faces/1324/0.jpg,/Extracted_Faces/1324/2.jpg,1
/Extracted_Faces/1324/0.jpg,/Extracted_Faces/1324/1.jpg,1
/Extracted_Faces/1324/2.jpg,/Extracted_Faces/1324/1.jpg,1
/Extracted_Faces/1029/0.jpg,/Extracted_Faces/1029/1.jpg,1
/Extracted_Faces/446/0.jpg,/Extracted_Faces/446/1.jpg,1
/Extracted_Faces/654/18.jpg,/Extracted_Faces/654/3.jpg,1
/Extracted_Faces/654/18.jpg,/Extracted_Faces/654/23.jpg,1
/Extracted_Faces/654/18.jpg,/Extracted_Faces/654/0.jpg,1
/Extracted_Faces/873/0.jpg,/Extracted_Faces/873/1.jpg,1
/Extracted_Faces/584/18.jpg,/Extracted_Faces/584/3.jpg,1
/Extracted_Faces/584/18.jpg,/Extracted_Faces/584/0.jpg,1
/Extracted_Faces/584/18.jpg,/Extracted_Faces/584/6.jpg,1
/Extracted_Faces/178/0.jpg,/Extracted_Faces/178/1.jpg,1
/Extracted_Faces/1662/3.jpg,/Extracted_Faces/1662/0.jpg,1
/Extracted_Faces/1662/3.jpg,/Extracted_Faces/1662/6.jpg,1
/Extracted_Faces/1662/3.jpg,/Extracted_Faces/1662/2.jpg,1
/Extracted_Faces/786/0.jpg,/Extracted_Faces/786/2.jpg,1
/Extracted_Faces/786/0.jpg,/Extracted_Faces/786/1.jpg,1
/Extracted_Faces/786/2.jpg,/Extracted_Faces/786/1.jpg,1
/Extracted_Faces/39/3.jpg,/Extracted_Faces/39/0.jpg,1
/Extracted_Faces/39/3.jpg,/Extracted_Faces/39/2.jpg,1
/Extracted_Faces/39/3.jpg,/Extracted_Faces/39/1.jpg,1
/Extracted_Faces/1144/3.jpg,/Extracted_Faces/1144/0.jpg,1
/Extracted_Faces/1144/3.jpg,/Extracted_Faces/1144/2.jpg,1
/Extracted_Faces/1144/3.jpg,/Extracted_Faces/1144/4.jpg,1
/Extracted_Faces/1433/18.jpg,/Extracted_Faces/1433/3.jpg,1
/Extracted_Faces/1433/18.jpg,/Extracted_Faces/1433/0.jpg,1
/Extracted_Faces/1433/18.jpg,/Extracted_Faces/1433/6.jpg,1
/Extracted_Faces/38/18.jpg,/Extracted_Faces/38/3.jpg,1
/Extracted_Faces/38/18.jpg,/Extracted_Faces/38/23.jpg,1
/Extracted_Faces/38/18.jpg,/Extracted_Faces/38/0.jpg,1
/Extracted_Faces/1349/0.jpg,/Extracted_Faces/1349/1.jpg,1
/Extracted_Faces/1235/0.jpg,/Extracted_Faces/1235/1.jpg,1
/Extracted_Faces/1609/0.jpg,/Extracted_Faces/1609/1.jpg,1
/Extracted_Faces/646/0.jpg,/Extracted_Faces/646/1.jpg,1
/Extracted_Faces/1363/0.jpg,/Extracted_Faces/1363/2.jpg,1
/Extracted_Faces/1363/0.jpg,/Extracted_Faces/1363/1.jpg,1
/Extracted_Faces/1363/2.jpg,/Extracted_Faces/1363/1.jpg,1
/Extracted_Faces/932/0.jpg,/Extracted_Faces/932/1.jpg,1
/Extracted_Faces/1449/3.jpg,/Extracted_Faces/1449/0.jpg,1
/Extracted_Faces/1449/3.jpg,/Extracted_Faces/1449/2.jpg,1
/Extracted_Faces/1449/3.jpg,/Extracted_Faces/1449/4.jpg,1
/Extracted_Faces/1470/0.jpg,/Extracted_Faces/1470/1.jpg,1
/Extracted_Faces/868/3.jpg,/Extracted_Faces/868/0.jpg,1
/Extracted_Faces/868/3.jpg,/Extracted_Faces/868/6.jpg,1
/Extracted_Faces/868/3.jpg,/Extracted_Faces/868/2.jpg,1
/Extracted_Faces/366/3.jpg,/Extracted_Faces/366/0.jpg,1
/Extracted_Faces/366/3.jpg,/Extracted_Faces/366/6.jpg,1
/Extracted_Faces/366/3.jpg,/Extracted_Faces/366/2.jpg,1
/Extracted_Faces/1319/0.jpg,/Extracted_Faces/1319/1.jpg,1
/Extracted_Faces/197/0.jpg,/Extracted_Faces/197/1.jpg,1
/Extracted_Faces/1514/0.jpg,/Extracted_Faces/1514/1.jpg,1
/Extracted_Faces/1635/0.jpg,/Extracted_Faces/1635/1.jpg,1
/Extracted_Faces/538/0.jpg,/Extracted_Faces/538/1.jpg,1
/Extracted_Faces/253/0.jpg,/Extracted_Faces/253/1.jpg,1
/Extracted_Faces/1171/0.jpg,/Extracted_Faces/1171/1.jpg,1
/Extracted_Faces/1089/0.jpg,/Extracted_Faces/1089/1.jpg,1
/Extracted_Faces/1512/0.jpg,/Extracted_Faces/1512/1.jpg,1
/Extracted_Faces/29/3.jpg,/Extracted_Faces/29/0.jpg,1
/Extracted_Faces/29/3.jpg,/Extracted_Faces/29/2.jpg,1
/Extracted_Faces/29/3.jpg,/Extracted_Faces/29/1.jpg,1
/Extracted_Faces/977/3.jpg,/Extracted_Faces/977/0.jpg,1
/Extracted_Faces/977/3.jpg,/Extracted_Faces/977/6.jpg,1
/Extracted_Faces/977/3.jpg,/Extracted_Faces/977/2.jpg,1
/Extracted_Faces/455/0.jpg,/Extracted_Faces/455/1.jpg,1
/Extracted_Faces/1338/3.jpg,/Extracted_Faces/1338/0.jpg,1
/Extracted_Faces/1338/3.jpg,/Extracted_Faces/1338/2.jpg,1
/Extracted_Faces/1338/3.jpg,/Extracted_Faces/1338/4.jpg,1
/Extracted_Faces/176/0.jpg,/Extracted_Faces/176/1.jpg,1
/Extracted_Faces/8/3.jpg,/Extracted_Faces/8/0.jpg,1
/Extracted_Faces/8/3.jpg,/Extracted_Faces/8/2.jpg,1
/Extracted_Faces/8/3.jpg,/Extracted_Faces/8/1.jpg,1
/Extracted_Faces/1428/0.jpg,/Extracted_Faces/1428/1.jpg,1
/Extracted_Faces/597/0.jpg,/Extracted_Faces/597/1.jpg,1
/Extracted_Faces/342/0.jpg,/Extracted_Faces/342/1.jpg,1
/Extracted_Faces/182/3.jpg,/Extracted_Faces/182/0.jpg,1
/Extracted_Faces/182/3.jpg,/Extracted_Faces/182/2.jpg,1
/Extracted_Faces/182/3.jpg,/Extracted_Faces/182/4.jpg,1
/Extracted_Faces/656/0.jpg,/Extracted_Faces/656/1.jpg,1
/Extracted_Faces/418/0.jpg,/Extracted_Faces/418/2.jpg,1
/Extracted_Faces/418/0.jpg,/Extracted_Faces/418/1.jpg,1
/Extracted_Faces/418/2.jpg,/Extracted_Faces/418/1.jpg,1
/Extracted_Faces/591/3.jpg,/Extracted_Faces/591/0.jpg,1
/Extracted_Faces/591/3.jpg,/Extracted_Faces/591/6.jpg,1
/Extracted_Faces/591/3.jpg,/Extracted_Faces/591/2.jpg,1
/Extracted_Faces/1297/3.jpg,/Extracted_Faces/1297/0.jpg,1
/Extracted_Faces/1297/3.jpg,/Extracted_Faces/1297/2.jpg,1
/Extracted_Faces/1297/3.jpg,/Extracted_Faces/1297/1.jpg,1
/Extracted_Faces/1647/0.jpg,/Extracted_Faces/1647/1.jpg,1
/Extracted_Faces/174/0.jpg,/Extracted_Faces/174/1.jpg,1
/Extracted_Faces/1478/3.jpg,/Extracted_Faces/1478/0.jpg,1
/Extracted_Faces/1478/3.jpg,/Extracted_Faces/1478/2.jpg,1
/Extracted_Faces/1478/3.jpg,/Extracted_Faces/1478/1.jpg,1
/Extracted_Faces/549/0.jpg,/Extracted_Faces/549/2.jpg,1
/Extracted_Faces/549/0.jpg,/Extracted_Faces/549/1.jpg,1
/Extracted_Faces/549/2.jpg,/Extracted_Faces/549/1.jpg,1
/Extracted_Faces/1653/3.jpg,/Extracted_Faces/1653/0.jpg,1
/Extracted_Faces/1653/3.jpg,/Extracted_Faces/1653/2.jpg,1
/Extracted_Faces/1653/3.jpg,/Extracted_Faces/1653/1.jpg,1
/Extracted_Faces/736/0.jpg,/Extracted_Faces/736/2.jpg,1
/Extracted_Faces/736/0.jpg,/Extracted_Faces/736/1.jpg,1
/Extracted_Faces/736/2.jpg,/Extracted_Faces/736/1.jpg,1
/Extracted_Faces/1153/0.jpg,/Extracted_Faces/1153/2.jpg,1
/Extracted_Faces/1153/0.jpg,/Extracted_Faces/1153/1.jpg,1
/Extracted_Faces/1153/2.jpg,/Extracted_Faces/1153/1.jpg,1
/Extracted_Faces/126/0.jpg,/Extracted_Faces/126/1.jpg,1
/Extracted_Faces/1282/0.jpg,/Extracted_Faces/1282/1.jpg,1
/Extracted_Faces/117/18.jpg,/Extracted_Faces/117/3.jpg,1
/Extracted_Faces/117/18.jpg,/Extracted_Faces/117/23.jpg,1
/Extracted_Faces/117/18.jpg,/Extracted_Faces/117/0.jpg,1
/Extracted_Faces/495/0.jpg,/Extracted_Faces/495/1.jpg,1
/Extracted_Faces/1627/0.jpg,/Extracted_Faces/1627/1.jpg,1
/Extracted_Faces/692/0.jpg,/Extracted_Faces/692/1.jpg,1
/Extracted_Faces/1092/3.jpg,/Extracted_Faces/1092/0.jpg,1
/Extracted_Faces/1092/3.jpg,/Extracted_Faces/1092/6.jpg,1
/Extracted_Faces/1092/3.jpg,/Extracted_Faces/1092/12.jpg,1
/Extracted_Faces/277/0.jpg,/Extracted_Faces/277/1.jpg,1
/Extracted_Faces/1323/0.jpg,/Extracted_Faces/1323/1.jpg,1
/Extracted_Faces/1148/0.jpg,/Extracted_Faces/1148/1.jpg,1
/Extracted_Faces/926/0.jpg,/Extracted_Faces/926/1.jpg,1
/Extracted_Faces/750/0.jpg,/Extracted_Faces/750/1.jpg,1
/Extracted_Faces/1605/3.jpg,/Extracted_Faces/1605/0.jpg,1
/Extracted_Faces/1605/3.jpg,/Extracted_Faces/1605/6.jpg,1
/Extracted_Faces/1605/3.jpg,/Extracted_Faces/1605/2.jpg,1
/Extracted_Faces/899/0.jpg,/Extracted_Faces/899/2.jpg,1
/Extracted_Faces/899/0.jpg,/Extracted_Faces/899/1.jpg,1
/Extracted_Faces/899/2.jpg,/Extracted_Faces/899/1.jpg,1
/Extracted_Faces/1581/3.jpg,/Extracted_Faces/1581/0.jpg,1
/Extracted_Faces/1581/3.jpg,/Extracted_Faces/1581/2.jpg,1
/Extracted_Faces/1581/3.jpg,/Extracted_Faces/1581/4.jpg,1
/Extracted_Faces/1407/18.jpg,/Extracted_Faces/1407/3.jpg,1
/Extracted_Faces/1407/18.jpg,/Extracted_Faces/1407/23.jpg,1
/Extracted_Faces/1407/18.jpg,/Extracted_Faces/1407/0.jpg,1
/Extracted_Faces/1218/0.jpg,/Extracted_Faces/1218/1.jpg,1
/Extracted_Faces/916/0.jpg,/Extracted_Faces/916/2.jpg,1
/Extracted_Faces/916/0.jpg,/Extracted_Faces/916/1.jpg,1
/Extracted_Faces/916/2.jpg,/Extracted_Faces/916/1.jpg,1
/Extracted_Faces/1175/0.jpg,/Extracted_Faces/1175/1.jpg,1
/Extracted_Faces/1139/0.jpg,/Extracted_Faces/1139/2.jpg,1
/Extracted_Faces/1139/0.jpg,/Extracted_Faces/1139/1.jpg,1
/Extracted_Faces/1139/2.jpg,/Extracted_Faces/1139/1.jpg,1
/Extracted_Faces/141/3.jpg,/Extracted_Faces/141/0.jpg,1
/Extracted_Faces/141/3.jpg,/Extracted_Faces/141/2.jpg,1
/Extracted_Faces/141/3.jpg,/Extracted_Faces/141/4.jpg,1
/Extracted_Faces/608/3.jpg,/Extracted_Faces/608/0.jpg,1
/Extracted_Faces/608/3.jpg,/Extracted_Faces/608/2.jpg,1
/Extracted_Faces/608/3.jpg,/Extracted_Faces/608/1.jpg,1
/Extracted_Faces/1424/0.jpg,/Extracted_Faces/1424/2.jpg,1
/Extracted_Faces/1424/0.jpg,/Extracted_Faces/1424/1.jpg,1
/Extracted_Faces/1424/2.jpg,/Extracted_Faces/1424/1.jpg,1
/Extracted_Faces/1200/0.jpg,/Extracted_Faces/1200/2.jpg,1
/Extracted_Faces/1200/0.jpg,/Extracted_Faces/1200/1.jpg,1
/Extracted_Faces/1200/2.jpg,/Extracted_Faces/1200/1.jpg,1
/Extracted_Faces/812/3.jpg,/Extracted_Faces/812/0.jpg,1
/Extracted_Faces/812/3.jpg,/Extracted_Faces/812/6.jpg,1
/Extracted_Faces/812/3.jpg,/Extracted_Faces/812/2.jpg,1
/Extracted_Faces/1397/3.jpg,/Extracted_Faces/1397/0.jpg,1
/Extracted_Faces/1397/3.jpg,/Extracted_Faces/1397/2.jpg,1
/Extracted_Faces/1397/3.jpg,/Extracted_Faces/1397/1.jpg,1
/Extracted_Faces/1269/0.jpg,/Extracted_Faces/1269/2.jpg,1
/Extracted_Faces/1269/0.jpg,/Extracted_Faces/1269/1.jpg,1
/Extracted_Faces/1269/2.jpg,/Extracted_Faces/1269/1.jpg,1
/Extracted_Faces/142/0.jpg,/Extracted_Faces/142/2.jpg,1
/Extracted_Faces/142/0.jpg,/Extracted_Faces/142/1.jpg,1
/Extracted_Faces/142/2.jpg,/Extracted_Faces/142/1.jpg,1
/Extracted_Faces/329/3.jpg,/Extracted_Faces/329/0.jpg,1
/Extracted_Faces/329/3.jpg,/Extracted_Faces/329/2.jpg,1
/Extracted_Faces/329/3.jpg,/Extracted_Faces/329/1.jpg,1
/Extracted_Faces/1642/0.jpg,/Extracted_Faces/1642/2.jpg,1
/Extracted_Faces/1642/0.jpg,/Extracted_Faces/1642/1.jpg,1
/Extracted_Faces/1642/2.jpg,/Extracted_Faces/1642/1.jpg,1
/Extracted_Faces/1202/3.jpg,/Extracted_Faces/1202/0.jpg,1
/Extracted_Faces/1202/3.jpg,/Extracted_Faces/1202/6.jpg,1
/Extracted_Faces/1202/3.jpg,/Extracted_Faces/1202/12.jpg,1
/Extracted_Faces/1181/3.jpg,/Extracted_Faces/1181/0.jpg,1
/Extracted_Faces/1181/3.jpg,/Extracted_Faces/1181/2.jpg,1
/Extracted_Faces/1181/3.jpg,/Extracted_Faces/1181/4.jpg,1
/Extracted_Faces/1567/3.jpg,/Extracted_Faces/1567/0.jpg,1
/Extracted_Faces/1567/3.jpg,/Extracted_Faces/1567/2.jpg,1
/Extracted_Faces/1567/3.jpg,/Extracted_Faces/1567/1.jpg,1
/Extracted_Faces/817/3.jpg,/Extracted_Faces/817/0.jpg,1
/Extracted_Faces/817/3.jpg,/Extracted_Faces/817/2.jpg,1
/Extracted_Faces/817/3.jpg,/Extracted_Faces/817/4.jpg,1
/Extracted_Faces/914/0.jpg,/Extracted_Faces/914/1.jpg,1
/Extracted_Faces/1344/0.jpg,/Extracted_Faces/1344/1.jpg,1
/Extracted_Faces/1074/3.jpg,/Extracted_Faces/1074/0.jpg,1
/Extracted_Faces/1074/3.jpg,/Extracted_Faces/1074/2.jpg,1
/Extracted_Faces/1074/3.jpg,/Extracted_Faces/1074/1.jpg,1
/Extracted_Faces/1309/3.jpg,/Extracted_Faces/1309/0.jpg,1
/Extracted_Faces/1309/3.jpg,/Extracted_Faces/1309/2.jpg,1
/Extracted_Faces/1309/3.jpg,/Extracted_Faces/1309/1.jpg,1
/Extracted_Faces/700/3.jpg,/Extracted_Faces/700/0.jpg,1
/Extracted_Faces/700/3.jpg,/Extracted_Faces/700/6.jpg,1
/Extracted_Faces/700/3.jpg,/Extracted_Faces/700/2.jpg,1
/Extracted_Faces/491/0.jpg,/Extracted_Faces/491/1.jpg,1
/Extracted_Faces/895/0.jpg,/Extracted_Faces/895/1.jpg,1
/Extracted_Faces/1583/0.jpg,/Extracted_Faces/1583/1.jpg,1
/Extracted_Faces/781/0.jpg,/Extracted_Faces/781/1.jpg,1
/Extracted_Faces/441/0.jpg,/Extracted_Faces/441/2.jpg,1
/Extracted_Faces/441/0.jpg,/Extracted_Faces/441/1.jpg,1
/Extracted_Faces/441/2.jpg,/Extracted_Faces/441/1.jpg,1
/Extracted_Faces/25/0.jpg,/Extracted_Faces/25/1.jpg,1
/Extracted_Faces/106/0.jpg,/Extracted_Faces/106/2.jpg,1
/Extracted_Faces/106/0.jpg,/Extracted_Faces/106/1.jpg,1
/Extracted_Faces/106/2.jpg,/Extracted_Faces/106/1.jpg,1
/Extracted_Faces/967/3.jpg,/Extracted_Faces/967/0.jpg,1
/Extracted_Faces/967/3.jpg,/Extracted_Faces/967/6.jpg,1
/Extracted_Faces/967/3.jpg,/Extracted_Faces/967/12.jpg,1
/Extracted_Faces/1258/0.jpg,/Extracted_Faces/1258/1.jpg,1
/Extracted_Faces/1275/0.jpg,/Extracted_Faces/1275/1.jpg,1
/Extracted_Faces/870/0.jpg,/Extracted_Faces/870/2.jpg,1
/Extracted_Faces/870/0.jpg,/Extracted_Faces/870/1.jpg,1
/Extracted_Faces/870/2.jpg,/Extracted_Faces/870/1.jpg,1
/Extracted_Faces/336/0.jpg,/Extracted_Faces/336/2.jpg,1
/Extracted_Faces/336/0.jpg,/Extracted_Faces/336/1.jpg,1
/Extracted_Faces/336/2.jpg,/Extracted_Faces/336/1.jpg,1
/Extracted_Faces/1612/3.jpg,/Extracted_Faces/1612/0.jpg,1
/Extracted_Faces/1612/3.jpg,/Extracted_Faces/1612/2.jpg,1
/Extracted_Faces/1612/3.jpg,/Extracted_Faces/1612/4.jpg,1
/Extracted_Faces/1342/3.jpg,/Extracted_Faces/1342/0.jpg,1
/Extracted_Faces/1342/3.jpg,/Extracted_Faces/1342/2.jpg,1
/Extracted_Faces/1342/3.jpg,/Extracted_Faces/1342/4.jpg,1
/Extracted_Faces/490/3.jpg,/Extracted_Faces/490/0.jpg,1
/Extracted_Faces/490/3.jpg,/Extracted_Faces/490/2.jpg,1
/Extracted_Faces/490/3.jpg,/Extracted_Faces/490/4.jpg,1
/Extracted_Faces/844/3.jpg,/Extracted_Faces/844/0.jpg,1
/Extracted_Faces/844/3.jpg,/Extracted_Faces/844/2.jpg,1
/Extracted_Faces/844/3.jpg,/Extracted_Faces/844/4.jpg,1
/Extracted_Faces/1143/0.jpg,/Extracted_Faces/1143/1.jpg,1
/Extracted_Faces/396/0.jpg,/Extracted_Faces/396/1.jpg,1
/Extracted_Faces/200/0.jpg,/Extracted_Faces/200/1.jpg,1
/Extracted_Faces/840/0.jpg,/Extracted_Faces/840/1.jpg,1
/Extracted_Faces/521/0.jpg,/Extracted_Faces/521/1.jpg,1
/Extracted_Faces/1123/0.jpg,/Extracted_Faces/1123/1.jpg,1
/Extracted_Faces/929/0.jpg,/Extracted_Faces/929/1.jpg,1
/Extracted_Faces/52/0.jpg,/Extracted_Faces/52/1.jpg,1
/Extracted_Faces/1301/0.jpg,/Extracted_Faces/1301/1.jpg,1
/Extracted_Faces/347/0.jpg,/Extracted_Faces/347/1.jpg,1
/Extracted_Faces/1673/0.jpg,/Extracted_Faces/1673/1.jpg,1
/Extracted_Faces/520/3.jpg,/Extracted_Faces/520/0.jpg,1
/Extracted_Faces/520/3.jpg,/Extracted_Faces/520/6.jpg,1
/Extracted_Faces/520/3.jpg,/Extracted_Faces/520/2.jpg,1
/Extracted_Faces/1091/0.jpg,/Extracted_Faces/1091/2.jpg,1
/Extracted_Faces/1091/0.jpg,/Extracted_Faces/1091/1.jpg,1
/Extracted_Faces/1091/2.jpg,/Extracted_Faces/1091/1.jpg,1
/Extracted_Faces/904/0.jpg,/Extracted_Faces/904/1.jpg,1
/Extracted_Faces/1228/0.jpg,/Extracted_Faces/1228/1.jpg,1
/Extracted_Faces/1420/0.jpg,/Extracted_Faces/1420/1.jpg,1
/Extracted_Faces/191/0.jpg,/Extracted_Faces/191/1.jpg,1
/Extracted_Faces/738/0.jpg,/Extracted_Faces/738/1.jpg,1
/Extracted_Faces/206/0.jpg,/Extracted_Faces/206/1.jpg,1
/Extracted_Faces/564/0.jpg,/Extracted_Faces/564/1.jpg,1
/Extracted_Faces/422/3.jpg,/Extracted_Faces/422/0.jpg,1
/Extracted_Faces/422/3.jpg,/Extracted_Faces/422/2.jpg,1
/Extracted_Faces/422/3.jpg,/Extracted_Faces/422/1.jpg,1
/Extracted_Faces/294/0.jpg,/Extracted_Faces/294/1.jpg,1
/Extracted_Faces/1561/0.jpg,/Extracted_Faces/1561/1.jpg,1
/Extracted_Faces/1654/0.jpg,/Extracted_Faces/1654/2.jpg,1
/Extracted_Faces/1654/0.jpg,/Extracted_Faces/1654/1.jpg,1
/Extracted_Faces/1654/2.jpg,/Extracted_Faces/1654/1.jpg,1
/Extracted_Faces/1177/3.jpg,/Extracted_Faces/1177/0.jpg,1
/Extracted_Faces/1177/3.jpg,/Extracted_Faces/1177/2.jpg,1
/Extracted_Faces/1177/3.jpg,/Extracted_Faces/1177/1.jpg,1
/Extracted_Faces/755/3.jpg,/Extracted_Faces/755/0.jpg,1
/Extracted_Faces/755/3.jpg,/Extracted_Faces/755/6.jpg,1
/Extracted_Faces/755/3.jpg,/Extracted_Faces/755/2.jpg,1
/Extracted_Faces/492/0.jpg,/Extracted_Faces/492/1.jpg,1
/Extracted_Faces/1353/0.jpg,/Extracted_Faces/1353/1.jpg,1
/Extracted_Faces/865/0.jpg,/Extracted_Faces/865/1.jpg,1
/Extracted_Faces/184/0.jpg,/Extracted_Faces/184/2.jpg,1
/Extracted_Faces/184/0.jpg,/Extracted_Faces/184/1.jpg,1
/Extracted_Faces/184/2.jpg,/Extracted_Faces/184/1.jpg,1
/Extracted_Faces/276/0.jpg,/Extracted_Faces/276/1.jpg,1
/Extracted_Faces/43/0.jpg,/Extracted_Faces/43/2.jpg,1
/Extracted_Faces/43/0.jpg,/Extracted_Faces/43/1.jpg,1
/Extracted_Faces/43/2.jpg,/Extracted_Faces/43/1.jpg,1
/Extracted_Faces/1245/0.jpg,/Extracted_Faces/1245/1.jpg,1
/Extracted_Faces/856/18.jpg,/Extracted_Faces/856/3.jpg,1
/Extracted_Faces/856/18.jpg,/Extracted_Faces/856/23.jpg,1
/Extracted_Faces/856/18.jpg,/Extracted_Faces/856/0.jpg,1
/Extracted_Faces/1193/0.jpg,/Extracted_Faces/1193/1.jpg,1
/Extracted_Faces/299/0.jpg,/Extracted_Faces/299/1.jpg,1
/Extracted_Faces/990/3.jpg,/Extracted_Faces/990/0.jpg,1
/Extracted_Faces/990/3.jpg,/Extracted_Faces/990/2.jpg,1
/Extracted_Faces/990/3.jpg,/Extracted_Faces/990/1.jpg,1
/Extracted_Faces/741/0.jpg,/Extracted_Faces/741/1.jpg,1
/Extracted_Faces/73/0.jpg,/Extracted_Faces/73/2.jpg,1
/Extracted_Faces/73/0.jpg,/Extracted_Faces/73/1.jpg,1
/Extracted_Faces/73/2.jpg,/Extracted_Faces/73/1.jpg,1
/Extracted_Faces/1628/0.jpg,/Extracted_Faces/1628/1.jpg,1
/Extracted_Faces/240/0.jpg,/Extracted_Faces/240/1.jpg,1
/Extracted_Faces/1329/18.jpg,/Extracted_Faces/1329/3.jpg,1
/Extracted_Faces/1329/18.jpg,/Extracted_Faces/1329/23.jpg,1
/Extracted_Faces/1329/18.jpg,/Extracted_Faces/1329/0.jpg,1
/Extracted_Faces/254/0.jpg,/Extracted_Faces/254/1.jpg,1
/Extracted_Faces/1623/0.jpg,/Extracted_Faces/1623/1.jpg,1
/Extracted_Faces/841/3.jpg,/Extracted_Faces/841/0.jpg,1
/Extracted_Faces/841/3.jpg,/Extracted_Faces/841/6.jpg,1
/Extracted_Faces/841/3.jpg,/Extracted_Faces/841/12.jpg,1
/Extracted_Faces/922/3.jpg,/Extracted_Faces/922/0.jpg,1
/Extracted_Faces/922/3.jpg,/Extracted_Faces/922/2.jpg,1
/Extracted_Faces/922/3.jpg,/Extracted_Faces/922/4.jpg,1
/Extracted_Faces/910/3.jpg,/Extracted_Faces/910/0.jpg,1
/Extracted_Faces/910/3.jpg,/Extracted_Faces/910/2.jpg,1
/Extracted_Faces/910/3.jpg,/Extracted_Faces/910/4.jpg,1
/Extracted_Faces/694/0.jpg,/Extracted_Faces/694/2.jpg,1
/Extracted_Faces/694/0.jpg,/Extracted_Faces/694/1.jpg,1
/Extracted_Faces/694/2.jpg,/Extracted_Faces/694/1.jpg,1
/Extracted_Faces/1250/0.jpg,/Extracted_Faces/1250/2.jpg,1
/Extracted_Faces/1250/0.jpg,/Extracted_Faces/1250/1.jpg,1
/Extracted_Faces/1250/2.jpg,/Extracted_Faces/1250/1.jpg,1
/Extracted_Faces/619/0.jpg,/Extracted_Faces/619/1.jpg,1
/Extracted_Faces/350/3.jpg,/Extracted_Faces/350/0.jpg,1
/Extracted_Faces/350/3.jpg,/Extracted_Faces/350/6.jpg,1
/Extracted_Faces/350/3.jpg,/Extracted_Faces/350/2.jpg,1
/Extracted_Faces/434/3.jpg,/Extracted_Faces/434/0.jpg,1
/Extracted_Faces/434/3.jpg,/Extracted_Faces/434/2.jpg,1
/Extracted_Faces/434/3.jpg,/Extracted_Faces/434/4.jpg,1
/Extracted_Faces/772/3.jpg,/Extracted_Faces/772/0.jpg,1
/Extracted_Faces/772/3.jpg,/Extracted_Faces/772/6.jpg,1
/Extracted_Faces/772/3.jpg,/Extracted_Faces/772/2.jpg,1
/Extracted_Faces/1046/0.jpg,/Extracted_Faces/1046/1.jpg,1
/Extracted_Faces/88/3.jpg,/Extracted_Faces/88/0.jpg,1
/Extracted_Faces/88/3.jpg,/Extracted_Faces/88/2.jpg,1
/Extracted_Faces/88/3.jpg,/Extracted_Faces/88/1.jpg,1
/Extracted_Faces/676/0.jpg,/Extracted_Faces/676/2.jpg,1
/Extracted_Faces/676/0.jpg,/Extracted_Faces/676/1.jpg,1
/Extracted_Faces/676/2.jpg,/Extracted_Faces/676/1.jpg,1
/Extracted_Faces/613/0.jpg,/Extracted_Faces/613/1.jpg,1
/Extracted_Faces/1429/0.jpg,/Extracted_Faces/1429/1.jpg,1
/Extracted_Faces/771/3.jpg,/Extracted_Faces/771/0.jpg,1
/Extracted_Faces/771/3.jpg,/Extracted_Faces/771/6.jpg,1
/Extracted_Faces/771/3.jpg,/Extracted_Faces/771/2.jpg,1
/Extracted_Faces/709/18.jpg,/Extracted_Faces/709/3.jpg,1
/Extracted_Faces/709/18.jpg,/Extracted_Faces/709/23.jpg,1
/Extracted_Faces/709/18.jpg,/Extracted_Faces/709/0.jpg,1
/Extracted_Faces/459/0.jpg,/Extracted_Faces/459/1.jpg,1
/Extracted_Faces/968/0.jpg,/Extracted_Faces/968/1.jpg,1
/Extracted_Faces/850/0.jpg,/Extracted_Faces/850/1.jpg,1
/Extracted_Faces/566/0.jpg,/Extracted_Faces/566/1.jpg,1
/Extracted_Faces/746/3.jpg,/Extracted_Faces/746/0.jpg,1
/Extracted_Faces/746/3.jpg,/Extracted_Faces/746/2.jpg,1
/Extracted_Faces/746/3.jpg,/Extracted_Faces/746/1.jpg,1
/Extracted_Faces/1244/0.jpg,/Extracted_Faces/1244/1.jpg,1
/Extracted_Faces/1482/0.jpg,/Extracted_Faces/1482/1.jpg,1
